"Node","dA","dPC","dPCintra","dPCflux","dPCconnector","Component","BC"
360,0.0108085,0.0222259,2.19e-05,0.0222013,2.9e-06,24,6.72e-05
361,0.0715845,0.357012,0.000961,0.2985756,0.0574756,24,0.0001006
362,0.0424606,0.1277962,0.0003381,0.1030158,0.0244425,24,5.7e-05
363,0.0106367,0.0297309,2.12e-05,0.0297097,3e-07,24,3.25e-05
364,0.0165873,0.03686,5.16e-05,0.0368084,3e-07,24,7.14e-05
365,0.0694348,0.2391515,0.0009041,0.2382473,3e-07,24,7.5e-06
366,0.0134124,0.0518007,3.37e-05,0.051767,3e-07,24,3.4e-06
367,0.0076345,0.0149493,1.09e-05,0.0131164,0.0018222,24,0.0002366
368,0.8729954,4.97562,0.1429249,2.941602,1.891094,24,0.0056215
369,0.0336224,0.3958646,0.000212,0.1112603,0.2843925,24,7.5e-06
370,0.0091729,0.0111696,1.58e-05,0.0111153,3.88e-05,24,6.1e-06
371,0.1017894,0.6542017,0.0019431,0.3765246,0.2757343,24,0.0002132
372,0.0032974,0.012122,2e-06,0.0118024,0.0003178,24,3.25e-05
373,0.0091849,0.0030691,1.58e-05,0.0030533,3e-07,24,3.23e-05
374,0.0293377,0.1609117,0.0001614,0.1524583,0.0082923,24,7.1e-06
375,0.1878649,0.6261304,0.0066187,0.4335606,0.1859514,24,6.78e-05
376,0.0051903,0.0182786,5.1e-06,0.0182735,3e-07,24,0.0001471
377,0.0021164,0.0060468,8e-07,0.006046,3e-07,24,0.0001626
378,0.0225028,0.0613942,9.5e-05,0.0453603,0.0159391,24,0.0004233
379,0.0074606,0.0110745,1.04e-05,0.0100765,0.0009879,24,3.55e-05
380,0.0193121,0.0823452,6.99e-05,0.0713349,0.0109405,24,0.0002428
381,1.059608,4.584649,0.2105593,3.260998,1.113092,24,0.0057465
382,1.160699,7.892139,0.2526523,5.749744,1.889743,24,0.0035494
383,0.0278791,0.1954694,0.0001458,0.0858358,0.1094881,24,0.0001626
384,0.0017226,0.0049769,6e-07,0.0046145,0.0003621,24,0.0001278
385,0.0215479,0.0191414,8.71e-05,0.0190544,3e-07,24,0
386,0.0378451,0.1649763,0.0002686,0.1000514,0.0646565,24,0.0001626
387,0.0035444,0.0113476,2.4e-06,0.0113452,3e-07,24,6.68e-05
388,0.0016611,0.0039017,5e-07,0.0039012,3e-07,24,1.1e-06
389,0.0063749,0.0169841,7.6e-06,0.0169765,3e-07,24,0.0001326
390,0.0110143,0.0285492,2.28e-05,0.0283204,0.0002063,24,0.0001341
391,0.0902138,0.2651604,0.0015263,0.2353766,0.0282578,24,7.92e-05
392,0.0083223,0.0201377,1.3e-05,0.0200167,0.0001082,24,0.0001326
393,0.0031105,0.0545704,1.8e-06,0.0096431,0.0449257,24,2.46e-05
394,0.3510804,1.707934,0.0231152,1.157592,0.5272273,24,0.0004589
395,0.081815,0.0775662,0.0012553,0.0716617,0.0046495,24,0.000598
396,0.0049194,0.0260134,4.5e-06,0.0260088,3e-07,24,1.28e-05
397,0.232834,0.3443867,0.0101666,0.3168876,0.0173327,24,0.000803
398,0.0053887,0.0337673,5.4e-06,0.0171946,0.0165675,24,2.66e-05
399,0.0757783,0.132176,0.0010769,0.1310991,3e-07,24,4.35e-05
400,0.2008568,1.214887,0.0075658,1.054785,0.1525366,24,0.0003756
401,0.0084825,0.0398773,1.35e-05,0.0252548,0.0146093,24,2.28e-05
402,0.0039432,0.001224,2.9e-06,0.0012211,3e-07,24,0
403,0.2350572,2.207512,0.0103617,1.221966,0.9751846,24,0.0003494
404,0.0126676,0.1016087,3.01e-05,0.0277484,0.0738305,24,0.0001785
405,0.0141277,0.0051877,3.74e-05,0.0051455,5e-06,24,1.9e-06
406,0.0139697,0.0059868,3.66e-05,0.0059415,9e-06,24,1.9e-06
407,0.1753605,0.3537043,0.005767,0.3473991,0.0005385,24,0.0001117
408,0.120215,0.4461413,0.0027102,0.2991535,0.1442779,24,0.0003841
409,0.035241,0.1784501,0.0002329,0.1782172,3e-07,24,3.7e-05
410,0.1977291,0.5341668,0.007332,0.5268348,3e-07,24,0.000375
411,3.108527,23.76161,1.812147,13.95634,7.993121,24,0.0054131
412,0.037656,0.0106317,0.0002659,0.0103658,3e-07,24,0
413,0.0047368,0.0168211,4.2e-06,0.0168169,3e-07,24,3.36e-05
414,0.0788657,0.4394488,0.0011664,0.4382824,3e-07,24,1.9e-05
415,0.1411887,0.7227328,0.0037384,0.7189944,3e-07,24,1.56e-05
416,0.0157972,0.0721917,4.68e-05,0.0721449,3e-07,24,0.0001035
417,0.0201068,0.0800145,7.58e-05,0.0799387,3e-07,24,0.0001035
418,0.0371985,0.1736562,0.0002595,0.1733967,3e-07,24,5.32e-05
419,0.5297068,2.552237,0.0526205,2.499617,2e-07,24,0.0001582
420,0.8475383,4.782539,0.1347109,4.145224,0.5026042,24,0.0018607
421,0.5714548,1.985502,0.0612418,1.91605,0.0082099,24,0.0012251
422,0.5153495,3.635051,0.0498067,1.994753,1.590491,24,0.0019731
423,0.0108444,0.0474513,2.21e-05,0.0474293,3e-07,24,1.62e-05
424,0.0068977,0.0356095,8.9e-06,0.0313307,0.0042701,24,5e-06
425,0.0070984,0.0250625,9.4e-06,0.025053,3e-07,24,0
426,0.0074456,0.0324812,1.04e-05,0.0319693,0.0005018,24,0
427,0.0093358,0.0272184,1.63e-05,0.027202,3e-07,24,0
428,0.036934,0.1227458,0.0002558,0.1118522,0.010638,24,0
429,0.007751,0.0023999,1.13e-05,0.0023886,3e-07,24,0
430,0.0049273,0.0019231,4.6e-06,0.001612,0.0003067,24,0
431,0.4059511,2.637623,0.0309052,1.835209,0.7715088,24,0.0005984
432,0.010174,0.0041012,1.94e-05,0.0034319,0.0006502,24,0
433,0.4589339,2.364063,0.0394988,2.088327,0.2362373,24,5e-06
434,0.2120892,0.6340926,0.0084357,0.6256569,3e-07,24,4.06e-05
435,0.0061219,0.0327149,7e-06,0.0327079,3e-07,24,8.1e-06
436,0.0360575,0.1883272,0.0002438,0.1880834,3e-07,24,3.7e-06
437,5.199865,29.50541,5.070704,19.2497,5.185014,24,0.0070975
438,0.1554657,0.3931468,0.0045327,0.2491349,0.1394796,24,0.0009326
439,0.0778952,0.105633,0.0011379,0.1044951,3e-07,24,0.0009076
440,0.0083106,0.0116704,1.3e-05,0.0116575,3e-07,24,0
441,0.0279633,0.1265912,0.0001466,0.0454507,0.0809941,24,0
442,0.0384848,0.0757384,0.0002778,0.057394,0.0180669,24,0
443,0.0544044,0.0263891,0.0005551,0.023613,0.0022213,24,0.000386
444,0.0117077,0.0047189,2.57e-05,0.0046921,1.3e-06,24,0
445,0.0793392,0.1155899,0.0011805,0.054534,0.0598757,24,0
446,0.5056671,0.3118519,0.0479527,0.2637445,0.0001549,24,0
447,0.0027677,2.78e-05,1.4e-06,2.64e-05,3e-07,25,0
448,0.0204069,0.000142,7.81e-05,6.28e-05,1.4e-06,25,0
449,0.0149571,5.28e-05,4.2e-05,1.07e-05,4e-07,26,0
450,0.0011339,6.7e-06,2e-07,6.4e-06,3e-07,26,0
451,0.0571948,0.0006825,0.0006135,6.9e-05,3e-07,27,0
452,0.0495218,0.0004664,0.0004599,6.5e-06,3e-07,28,0
453,0.0307337,0.0010259,0.0001771,0.0008261,2.29e-05,29,1.9e-06
454,0.0198876,0.0038982,7.42e-05,0.0033379,0.0004864,29,3.01e-05
455,0.0012616,0.0002093,3e-07,0.000209,3e-07,29,0
456,0.04835,0.0104881,0.0004384,0.0078653,0.0021846,29,2.4e-06
457,0.0843654,0.0035708,0.0013348,0.002236,3e-07,30,0
458,0.0483278,0.0019272,0.000438,0.001489,4e-07,29,2.61e-05
459,0.045496,0.0184852,0.0003882,0.0092599,0.0088374,29,3.02e-05
460,0.0959558,0.0202285,0.0017267,0.0169534,0.0015487,29,3.02e-05
461,0.003583,0.0007409,2.4e-06,0.0007385,3e-07,29,1.23e-05
462,0.0089871,0.0019994,1.51e-05,0.0019461,3.84e-05,29,2.98e-05
463,0.0169788,0.0038091,5.41e-05,0.003755,3e-07,29,6.9e-06
464,0.061532,0.0254014,0.00071,0.0137184,0.0109732,29,8.9e-05
465,0.1051102,0.0083721,0.0020719,0.0052594,0.001041,30,0.0007983
466,0.0081193,0.0017737,1.24e-05,0.0017613,3e-07,29,2.9e-06
467,0.0085087,0.0006703,1.36e-05,0.0006567,3e-07,30,0.0002354
468,0.018837,0.0047919,6.65e-05,0.0045003,0.0002253,29,2.34e-05
469,0.2081986,0.0449119,0.008129,0.0365717,0.0002115,29,3.3e-05
470,0.0247828,0.0032725,0.0001152,0.0031574,3e-07,30,0
471,0.0040787,0.0009119,3.1e-06,0.0009088,3e-07,29,5e-06
472,0.2213604,0.0502077,0.0091893,0.0380164,0.0030022,29,0.0001078
473,0.0413149,0.0272664,0.0003201,0.0269463,3e-07,30,0
474,0.0224622,0.0207828,9.46e-05,0.0150203,0.0056682,30,0
475,0.0024097,0.0116978,1.1e-06,0.0018444,0.0098526,30,0
476,0.0045279,0.0034264,3.8e-06,0.0034226,3e-07,30,0.0002815
477,0.0026555,0.0014792,1.3e-06,0.0014778,3e-07,30,7.05e-05
478,0.0017094,0.0015975,5e-07,0.0011855,0.0004117,30,0.0003138
479,0.0016552,0.0012873,5e-07,0.0012826,4.5e-06,30,0.0003138
480,0.0169182,0.0269157,5.37e-05,0.0130643,0.013798,30,0.0002815
481,0.0023951,0.001333,1.1e-06,0.001219,0.0001132,30,3.7e-06
482,0.0137423,0.00042,3.54e-05,0.0003845,3e-07,29,0
483,0.0156866,0.0006961,4.61e-05,0.0005913,5.89e-05,29,0
484,0.1252694,0.0237219,0.0029429,0.0171349,0.0036443,30,0.0013548
485,0.0190559,0.0034884,6.81e-05,0.0034203,3e-07,30,4.7e-05
486,0.004523,0.0008046,3.8e-06,0.0008008,3e-07,30,0
487,0.005685,0.0012881,6.1e-06,0.0012821,3e-07,30,0.0004646
488,0.0020894,0.0016097,8e-07,0.0016088,3e-07,30,0.0005764
489,0.0069139,0.0002144,9e-06,0.0002054,3e-07,30,0
490,0.0021611,0.0004855,9e-07,0.0004228,6.21e-05,30,2.47e-05
491,0.0085862,0.0022545,1.38e-05,0.0017067,0.0005343,30,0.0005834
492,0.039735,0.0145468,0.0002961,0.0142507,3e-07,30,0.0004459
493,0.0024551,0.0017188,1.1e-06,0.0017176,3e-07,30,6.4e-06
494,0.0734346,0.0187772,0.0010113,0.0165181,0.001248,30,0.0016259
495,0.0415165,0.0017352,0.0003232,0.0012634,0.0001488,30,2.4e-06
496,0.0027844,9.17e-05,1.5e-06,9.03e-05,3e-07,30,0.0003836
497,0.0286054,0.0010461,0.0001535,0.0008737,1.93e-05,30,5.7e-06
498,0.1145956,0.0338421,0.0024627,0.0195923,0.0117873,30,0.0009627
499,0.0204204,0.0163602,7.82e-05,0.0155192,0.000763,30,6.4e-06
500,0.0047375,0.0001772,4.2e-06,0.0001674,5.9e-06,30,0.0004104
501,0.0287691,0.0805754,0.0001552,0.0236252,0.0567952,30,0.0008859
502,0.0058388,0.0004439,6.4e-06,0.0002731,0.0001647,30,0.0001911
503,0.0049369,0.0001452,4.6e-06,0.0001309,1e-05,30,2.33e-05
504,0.0430972,0.0168043,0.0003483,0.0100964,0.0063598,30,0.0006539
505,0.2774354,0.3562896,0.0144347,0.2027067,0.1391485,30,0.0017398
506,0.0266501,0.0053707,0.0001332,0.0046414,0.0005964,30,0.0009627
507,0.0102639,0.0073115,1.98e-05,0.0072917,3e-07,30,0.0002324
508,0.0047823,0.0001488,4.3e-06,0.0001317,1.3e-05,30,3.02e-05
509,0.0195861,0.0013031,7.19e-05,0.0008317,0.0003998,30,0.0006301
510,0.0084985,0.0002786,1.35e-05,0.0002533,1.2e-05,30,0.0007822
511,0.0056461,0.0043193,6e-06,0.0043031,1.05e-05,30,1.81e-05
512,0.0119736,0.0004845,2.69e-05,0.0004046,5.33e-05,30,0.0022111
513,0.0084945,0.0003185,1.35e-05,0.000305,3e-07,30,0.0004416
514,0.0142653,0.0024569,3.82e-05,0.0022514,0.0001676,30,0.000482
515,0.0026149,0.0001655,1.3e-06,0.0001208,4.36e-05,30,0.0006492
516,0.0082872,0.0004502,1.29e-05,0.0003578,7.97e-05,30,8e-06
517,0.0133351,0.0031464,3.33e-05,0.003113,3e-07,30,0.0004885
518,0.0070514,0.000416,9.3e-06,0.0003115,9.55e-05,30,0.0001922
519,0.3932319,0.3594003,0.0289989,0.2643503,0.0660514,30,0.0090944
520,0.0097949,0.0005017,1.8e-05,0.000402,8.2e-05,30,8.33e-05
521,0.0080116,0.0006764,1.2e-05,0.0006644,3e-07,30,0.0004545
522,0.022741,0.0034812,9.7e-05,0.003276,0.0001085,30,0.0222327
523,0.007014,0.0007763,9.2e-06,0.0005494,0.000218,30,0.000787
524,0.0051537,0.0003043,5e-06,0.0002518,4.77e-05,30,0.0010493
525,0.0046553,0.0004588,4.1e-06,0.0002895,0.0001655,30,0.0008137
526,0.0038656,0.000633,2.8e-06,0.0003782,0.0002523,30,0.0006437
527,0.0145103,0.0010851,3.95e-05,0.0010401,5.8e-06,30,0.0023945
528,0.0188231,0.0009766,6.64e-05,0.0008611,4.94e-05,30,0.0122404
529,0.0035925,0.0002828,2.4e-06,0.000162,0.0001187,30,0.0001669
530,0.1093295,0.0617039,0.0022416,0.0591137,0.0003489,30,0.0008709
531,0.0028028,0.0003446,1.5e-06,0.0002612,8.23e-05,30,0.0006052
532,0.0527584,0.0062989,0.000522,0.0051506,0.0006265,30,0.0021067
533,0.0189997,0.0029269,6.77e-05,0.0018615,0.0009979,30,0.0066111
534,0.0152868,0.0018281,4.38e-05,0.0017809,3.6e-06,30,8.9e-05
535,0.0018565,0.0002158,6e-07,0.0002152,3e-07,30,0.0006434
536,0.0078384,0.0443943,1.15e-05,0.0053319,0.0390511,30,0.0001234
537,0.0043629,0.0006535,3.6e-06,0.0003115,0.0003387,30,0.0017202
538,0.0072658,0.001068,9.9e-06,0.0004983,0.0005601,30,0.0032099
539,0.5048329,0.4766105,0.0477947,0.3243275,0.1044886,30,0.0293524
540,0.0027677,0.0004964,1.4e-06,0.0001912,0.000304,30,0.0012732
541,0.0764492,0.009138,0.001096,0.0068457,0.0011966,30,0.0025913
542,0.0117571,0.0007935,2.59e-05,0.0005644,0.0002034,30,0.0001249
543,0.0104158,0.0009925,2.03e-05,0.0009285,4.39e-05,30,0.0008021
544,0.0148435,0.0007522,4.13e-05,0.000683,2.81e-05,30,6.37e-05
545,0.0041426,0.0011236,3.2e-06,0.0004802,0.0006405,30,0.0004256
546,0.0089862,0.0005765,1.51e-05,0.0004445,0.0001171,30,0.0001953
547,0.0028725,0.0001421,1.5e-06,0.0001395,1.3e-06,30,8.23e-05
548,0.0384422,0.0021001,0.0002771,0.0015774,0.0002458,30,0.0097608
549,0.0441029,0.0024457,0.0003648,0.00198,0.0001012,30,0.0071745
550,0.0096489,0.0163692,1.75e-05,0.0073238,0.0090283,30,0.0004639
551,0.0035734,0.0025,2.4e-06,0.0024976,3e-07,30,0.0004639
552,0.0042805,0.0004409,3.4e-06,0.0003763,6.15e-05,30,0.0007035
553,0.008504,0.0004015,1.36e-05,0.0003694,1.88e-05,30,0.0007576
554,0.0131934,0.001495,3.26e-05,0.0011341,0.0003285,30,0.0016782
555,0.0044168,0.0002551,3.7e-06,0.0002068,4.49e-05,30,0.0016179
556,0.0140663,0.0212311,3.71e-05,0.0050395,0.0161548,30,0.0017198
557,0.00704,0.0006908,9.3e-06,0.0006036,7.82e-05,30,0.0002836
558,0.0657602,0.007217,0.000811,0.0053708,0.0010355,30,0.0104613
559,0.0082169,0.0004375,1.27e-05,0.000361,6.4e-05,30,0.0002884
560,0.3455513,0.3219038,0.0223928,0.1979967,0.1015145,30,0.014049
561,0.0029788,0.0002284,1.7e-06,0.000169,5.81e-05,30,0.0053225
562,0.0902259,0.1845941,0.0015267,0.0581843,0.1248834,30,0.0008541
563,0.0253973,0.0014967,0.000121,0.0012656,0.0001104,30,0.0065217
564,0.0028956,0.0003135,1.6e-06,0.000263,4.92e-05,30,0.0001826
565,0.0109235,0.0039115,2.24e-05,0.0014272,0.0024623,30,0.0007024
566,0.0091356,0.0017127,1.57e-05,0.0015736,0.0001237,30,9.21e-05
567,0.008073,0.0018177,1.22e-05,0.0011285,0.0006773,30,0.0005519
568,0.0079478,0.0206017,1.18e-05,0.0025765,0.0180137,30,0.0073113
569,0.0039256,0.0004902,2.9e-06,0.0003918,9.57e-05,30,0.0002179
570,0.0013674,0.0001227,4e-07,0.0001183,4.3e-06,30,0.0003648
571,0.0109307,0.0010042,2.24e-05,0.0009371,4.5e-05,30,0.0015649
572,0.001396,0.0002281,4e-07,0.0001291,9.89e-05,30,0.0005377
573,0.0016498,0.0001705,5e-07,0.0001507,1.95e-05,30,0.0004654
574,0.022745,0.0038909,9.7e-05,0.0025074,0.0012868,30,0.0002021
575,0.1541835,0.2036174,0.0044582,0.090739,0.1084205,30,0.0001907
576,0.0424614,0.0196983,0.0003381,0.0183702,0.0009903,30,0.0009889
577,0.1523929,0.1722703,0.0043553,0.0825429,0.0853723,30,0.0014617
578,0.0830995,0.0099769,0.001295,0.0068435,0.0018386,30,0.006677
579,0.0049962,0.0005561,4.7e-06,0.0004522,9.95e-05,30,0.0007084
580,0.0057946,0.0009455,6.3e-06,0.000565,0.0003745,30,0.0012196
581,0.0181829,0.0031075,6.2e-05,0.0016741,0.0013716,30,0.0025414
582,0.0043948,0.0013508,3.6e-06,0.0011599,0.0001876,30,7.17e-05
583,0.0057414,0.0006818,6.2e-06,0.0005799,9.6e-05,30,0.0007481
584,0.0148136,0.0028452,4.12e-05,0.0020509,0.0007534,30,0.0003439
585,0.0175447,0.0179285,5.77e-05,0.0046305,0.0132405,30,0.0049019
586,0.0038425,0.0003366,2.8e-06,0.0003338,3e-07,30,0.0022022
587,0.0147818,0.009022,4.1e-05,0.008981,3e-07,30,0.0008392
588,0.0797838,0.0133435,0.0011937,0.0088149,0.0033351,30,0.0034697
589,0.0079023,0.0011934,1.17e-05,0.0010555,0.0001264,30,0.0001979
590,0.0327529,0.0460125,0.0002012,0.0173037,0.0285079,30,0.0004006
591,0.0047345,0.001709,4.2e-06,0.0017004,4.7e-06,30,0.0004796
592,0.0012224,0.0002549,3e-07,0.0001376,0.0001173,30,0.0004603
593,0.0020647,0.0006778,8e-07,0.0006487,2.85e-05,30,6.87e-05
594,0.0433824,0.0078334,0.0003529,0.004442,0.0030387,30,0.0070684
595,0.0012694,8.48e-05,3e-07,8.44e-05,3e-07,30,2.3e-06
596,0.0062802,0.004222,7.4e-06,0.00165,0.0025649,30,0.000454
597,0.0102315,0.001643,1.96e-05,0.0013641,0.0002595,30,0.0003188
598,0.1212121,0.0191033,0.0027553,0.0128534,0.0034948,30,0.0040706
599,0.0232668,0.0059779,0.0001015,0.0058576,1.9e-05,30,0.0020122
600,0.0057243,0.0022479,6.1e-06,0.001468,0.0007741,30,0.0002057
601,0.0093889,0.0012988,1.65e-05,0.0012823,3e-07,30,0.0008875
602,0.0135072,0.0049577,3.42e-05,0.0043574,0.0005664,30,0.0002123
603,0.0793606,0.0048116,0.0011811,0.0036289,1.8e-06,30,7.31e-05
604,0.005648,0.0022382,6e-06,0.0022318,7e-07,30,0.0009327
605,0.0024,0.0002612,1.1e-06,0.0001613,9.91e-05,30,0.0012816
606,0.0112007,0.0012007,2.35e-05,0.0007067,0.0004708,30,0.0034397
607,0.0013803,0.0010439,4e-07,0.0004913,0.0005525,30,0.0002881
608,0.0056129,0.001866,5.9e-06,0.0015305,0.0003298,30,0.0002057
609,0.007182,0.0022324,9.7e-06,0.0022228,3e-07,30,0.0003151
610,0.0058549,0.014179,6.4e-06,0.0026946,0.0114783,30,7.05e-05
611,0.0352294,0.0086916,0.0002328,0.0078009,0.0006582,30,6.57e-05
612,0.0065936,0.0004874,8.2e-06,0.0004792,3e-07,30,5.3e-05
613,0.0029131,0.0008064,1.6e-06,0.0008049,3e-07,30,7.1e-06
614,0.0031922,0.002742,1.9e-06,0.0012127,0.0015277,30,0.0005205
615,0.0034562,0.0003848,2.2e-06,0.0003105,7.23e-05,30,6.03e-05
616,0.0319542,0.0036606,0.0001915,0.002778,0.0006914,30,0.00082
617,0.0054616,0.0005818,5.6e-06,0.0004861,9.04e-05,30,0.0003049
618,0.0917048,0.0240432,0.0015771,0.020322,0.0021443,30,0.0033574
619,0.0044166,0.0003529,3.7e-06,0.0002418,0.0001077,30,0.0008409
620,0.0869292,0.047477,0.0014172,0.0343404,0.0117197,30,0.0003319
621,0.0304766,0.0083616,0.0001742,0.0061115,0.0020762,30,0.0032436
622,0.0086276,0.0017658,1.4e-05,0.0014144,0.0003378,30,0.002417
623,0.506955,0.278794,0.0481973,0.2261411,0.0044558,30,0.0098658
624,0.0045376,0.000242,3.9e-06,0.0002152,2.32e-05,30,0.0038251
625,0.0130403,0.0084943,3.19e-05,0.0051333,0.0033293,30,9.3e-06
626,0.0523377,0.0182499,0.0005137,0.0108929,0.0068436,30,0.0075593
627,0.0443334,0.0197724,0.0003686,0.0106975,0.0087066,30,0.0030796
628,0.0022733,0.0002269,1e-06,0.000226,3e-07,30,0.0006134
629,0.0027697,0.0003129,1.4e-06,0.0001997,0.0001121,30,0.0033566
630,0.0089689,0.0006302,1.51e-05,0.0005185,9.69e-05,30,0.0007665
631,0.0096442,0.0005194,1.74e-05,0.00046,4.22e-05,30,0.0001418
632,0.0028456,0.0009407,1.5e-06,0.0003592,0.0005803,30,0.0001693
633,0.0102031,0.000499,1.95e-05,0.000407,7.27e-05,30,0.0034066
634,0.0122155,0.0009751,2.8e-05,0.0007678,0.0001795,30,0.0022912
635,0.0031089,0.0002685,1.8e-06,0.0002644,2.5e-06,30,0.0024155
636,0.0062588,0.0054594,7.3e-06,0.0019587,0.0034936,30,0.0027066
637,0.0075698,0.0059645,1.07e-05,0.0018384,0.0041157,30,0.0001206
638,0.0016914,0.0004523,5e-07,0.0003757,7.64e-05,30,5.22e-05
639,0.0024391,0.0004842,1.1e-06,0.000483,3e-07,30,3.85e-05
640,0.0018601,0.0009365,6e-07,0.0009359,3e-07,30,1.46e-05
641,0.0049642,0.0003038,4.6e-06,0.0002621,3.73e-05,30,0.0003218
642,0.0588621,0.0032154,0.0006498,0.0025112,5.47e-05,30,0.0016964
643,0.0045382,0.0004472,3.9e-06,0.0003322,0.0001114,30,0.000972
644,0.0014867,0.0007828,4e-07,0.0007824,3e-07,30,3.5e-06
645,0.0034188,0.0001313,2.2e-06,0.0001277,1.6e-06,30,6.84e-05
646,0.0101071,0.0033289,1.92e-05,0.0033096,5e-07,30,2.84e-05
647,0.0048153,0.0023333,4.3e-06,0.0009962,0.001333,30,9.56e-05
648,0.0039087,0.0013586,2.9e-06,0.0013022,5.38e-05,30,0.0012991
649,0.0077652,0.0016457,1.13e-05,0.0007994,0.0008352,30,0.0017106
650,0.0220829,0.0009488,9.15e-05,0.0008006,5.7e-05,30,0.0015281
651,0.002334,0.0048012,1e-06,0.000768,0.0040325,30,0.0002175
652,0.0616343,0.0239892,0.0007124,0.0212955,0.0019816,30,0.0001695
653,0.0175016,0.0021261,5.74e-05,0.0017244,0.0003445,30,0.0018889
654,0.0084103,0.0004137,1.33e-05,0.0003582,4.26e-05,30,0.0005717
655,0.007764,0.0090662,1.13e-05,0.0025945,0.0064607,30,0.0002084
656,0.0091543,0.0007669,1.57e-05,0.0007375,1.4e-05,30,0.0004832
657,0.044575,0.0282681,0.0003726,0.0221206,0.0057751,30,0.0004386
658,0.0250118,0.0026309,0.0001173,0.002342,0.0001718,30,0.000951
659,0.0099015,0.0004355,1.84e-05,0.000355,6.24e-05,30,0.0022724
660,0.009986,0.0026085,1.87e-05,0.0025898,3e-07,30,0.000147
661,0.0033264,0.0002129,2.1e-06,0.0001942,1.69e-05,30,0.0014354
662,0.0078123,0.0011697,1.14e-05,0.0010917,6.67e-05,30,2.63e-05
663,0.0050427,0.0003755,4.8e-06,0.0003417,2.93e-05,30,0.0003122
664,0.004811,0.0004676,4.3e-06,0.0004177,4.58e-05,30,7e-05
665,0.2482384,0.0835207,0.0115564,0.0649988,0.0069659,30,0.0001956
666,0.1023083,0.0171386,0.0019629,0.011871,0.003305,30,0.0027736
667,0.0028765,0.0001189,1.6e-06,0.0001159,1.7e-06,30,0.0013285
668,0.011512,0.0004725,2.49e-05,0.0003919,5.6e-05,30,0.000585
669,0.0030194,2.24e-05,1.7e-06,2.07e-05,3e-07,30,0.0001047
670,0.0347657,0.0012609,0.0002267,0.0009686,6.58e-05,30,0.0002852
671,0.0208231,0.0008261,8.13e-05,0.0006965,4.85e-05,30,0.0015222
672,0.0214505,0.0277728,8.63e-05,0.0072627,0.0204241,30,0.0001209
673,0.0285261,0.0009992,0.0001526,0.0008343,1.26e-05,30,0.0004461
674,0.0073339,0.000288,1.01e-05,0.0002632,1.5e-05,30,0.0003092
675,0.6226134,0.3233511,0.0726978,0.2032595,0.0473942,30,0.0068665
676,0.0101782,0.0001259,1.94e-05,0.0001035,3.3e-06,30,7.61e-05
677,0.0034435,5.67e-05,2.2e-06,5.45e-05,3e-07,30,0.0001713
678,0.0254051,0.0008915,0.000121,0.0007454,2.53e-05,30,8.85e-05
679,0.001664,1.57e-05,5e-07,1.52e-05,3e-07,30,1.54e-05
680,0.0390211,0.004269,0.0002856,0.0039714,1.23e-05,30,1.9e-05
681,0.0704341,0.0105248,0.0009304,0.0079702,0.0016245,30,1.98e-05
682,0.7597061,0.3158844,0.1082369,0.1963576,0.0112902,30,0.0013127
683,0.0948642,0.0425481,0.0016877,0.0395134,0.0013473,30,0.0002889
684,0.1120231,0.0190827,0.0023534,0.0167293,3e-07,30,1.9e-06
685,0.2150821,0.0382926,0.0086755,0.0296172,3e-07,30,0
686,0.036287,0.0216812,0.0002469,0.0214343,3e-07,31,0
687,0.0022196,0.005353,9e-07,0.005352,3e-07,31,0
688,0.3065415,0.4415534,0.0176223,0.2973782,0.1265532,31,3.84e-05
689,0.0022295,0.0042805,9e-07,0.0025947,0.0016852,31,0
690,0.1183905,0.3544575,0.0026286,0.3518289,3e-07,31,1.2e-06
691,0.2381601,0.1924894,0.0106371,0.1808327,0.0010199,31,3.84e-05
692,0.0162073,0.0155348,4.93e-05,0.0154856,3e-07,31,3.84e-05
693,0.0023923,0.0009703,1.1e-06,0.0009692,3e-07,31,3.84e-05
694,0.0867133,0.5389875,0.0014101,0.272116,0.2654617,31,2.94e-05
695,0.075826,0.0027689,0.0010783,0.0016907,3e-07,32,0
696,0.0737235,0.2376533,0.0010193,0.236634,3e-07,31,3.7e-06
697,0.0113537,0.0325844,2.42e-05,0.0325602,3e-07,31,1.12e-05
698,0.0314244,0.0845978,0.0001852,0.0844126,3e-07,31,1.2e-06
699,1.164727,1.476988,0.2544088,0.9830074,0.2395721,31,0.0009463
700,0.0425094,0.0492109,0.0003389,0.0488331,3.92e-05,31,6.93e-05
701,0.0206523,0.019623,8e-05,0.019543,3e-07,31,0
702,0.0260644,0.5837466,0.0001274,0.080979,0.5026405,31,1e-05
703,0.0078043,0.025194,1.14e-05,0.0251826,3e-07,31,1.45e-05
704,1.427748,3.681573,0.3822848,3.267004,0.0322844,31,0.0001742
705,0.003412,0.0109308,2.2e-06,0.0109286,3e-07,31,1.3e-05
706,0.0083795,0.0268573,1.32e-05,0.026357,0.0004874,31,2.97e-05
707,0.0016422,0.0049766,5e-07,0.0049761,3e-07,31,0
708,0.0255401,0.0766715,0.0001223,0.0765492,3e-07,31,3.4e-06
709,0.0347019,0.1060566,0.0002258,0.0984093,0.0074217,31,5.8e-06
710,0.0028099,0.0087458,1.5e-06,0.0087443,3e-07,31,1.93e-05
