Node,dA,dPC,dPCintra,dPCflux,dPCconnector,Component,BC
445,0.0793392,0.022048,0.0029076,0.0191403,0,336,0
446,0.5056671,0.1372519,0.1181116,0.0191403,0,336,0
447,0.0027677,0.0000293,0.0000035,0.0000257,0,337,0
448,0.0204069,0.0002181,0.0001924,0.0000257,0,337,0
449,0.0149571,0.0001069,0.0001033,0.0000035,0,338,0
450,0.0011339,0.0000041,0.0000006,0.0000035,0,338,0
451,0.0571948,0.001511,0.001511,0,0,339,0
452,0.0495218,0.0011328,0.0011328,0,0,340,0
453,0.0307337,0.0004363,0.0004363,0,0,341,0
454,0.0198876,0.0004402,0.0001827,0.0002575,0,342,0
455,0.0012616,0.0000037,0.0000007,0.000003,0,343,0
456,0.04835,0.0013416,0.0010798,0.0002614,0.0000003,342,0
457,0.0843654,0.0032877,0.0032877,0,0,344,0
458,0.0483278,0.0010788,0.0010788,0,0,345,0
459,0.045496,0.0012208,0.0009561,0.0002646,0.0000001,346,0
460,0.0959558,0.0045192,0.0042531,0.0002661,0.0000001,346,0
461,0.003583,0.0000099,0.0000059,0.000004,0,347,0
462,0.0089871,0.0000501,0.0000373,0.0000124,0.0000004,347,0
463,0.0169788,0.0001906,0.0001332,0.0000574,0,348,0
464,0.061532,0.0022928,0.0017489,0.0005426,0.0000013,349,0
465,0.1051102,0.0051033,0.0051033,0,0,350,0
466,0.0081193,0.0000426,0.0000305,0.0000122,0,351,0
467,0.0085087,0.0000334,0.0000334,0,0,352,0
468,0.018837,0.0017969,0.0001639,0.0016208,0.0000122,353,0
469,0.2081986,0.0489475,0.0200225,0.0289014,0.0000236,353,0
470,0.0247828,0.0002837,0.0002837,0,0,354,0
471,0.0040787,0.0000224,0.0000077,0.0000147,0,355,0
472,0.2213604,0.0528119,0.0226341,0.0293995,0.0007783,353,3.70E-06
473,0.0413149,0.0013002,0.0007885,0.0005117,0,356,0
474,0.0224622,0.0007502,0.0002331,0.0005112,0.0000059,356,0
475,0.0024097,0.0000761,0.0000027,0.000063,0.0000105,357,0
476,0.0045279,0.0000887,0.0000095,0.0000793,0,357,0
477,0.0026555,0.0000033,0.0000033,0,0,358,0
478,0.0017094,0.0000023,0.0000013,0.0000009,0,359,0
479,0.0016552,0.0000534,0.0000013,0.0000522,0,357,0
480,0.0169182,0.0007846,0.0001322,0.0005566,0.0000958,357,4.87E-05
481,0.0023951,0.0000026,0.0000026,0,0,360,0
482,0.0137423,0.0000872,0.0000872,0,0,361,0
483,0.0156866,0.0001137,0.0001137,0,0,362,0
484,0.1252694,0.0072487,0.0072486,0.0000001,0,363,0
485,0.0190559,0.0001747,0.0001677,0.0000069,0,364,0
486,0.004523,0.0000094,0.0000094,0,0,365,0
487,0.005685,0.0000231,0.0000149,0.0000082,0,366,0
488,0.0020894,0.0000372,0.000002,0.0000352,0,357,0
489,0.0069139,0.0000221,0.0000221,0,0,367,0
490,0.0021611,0.0000032,0.0000022,0.000001,0,368,0
491,0.0085862,0.0000419,0.0000341,0.0000078,0.0000001,368,0
492,0.039735,0.0007293,0.0007293,0,0,369,0
493,0.0024551,0.0000072,0.0000028,0.0000044,0,370,0
494,0.0734346,0.0027469,0.0024909,0.0002555,0.0000004,371,0
495,0.0415165,0.0007964,0.0007962,0.0000003,0,372,0
496,0.0027844,0.0000036,0.0000036,0,0,373,0
497,0.0286054,0.0003782,0.000378,0.0000003,0,374,0
498,0.1145956,0.0060661,0.006066,0.0000002,0,375,0
499,0.0204204,0.0007999,0.0001926,0.0006046,0.0000027,357,0
500,0.0047375,0.0000104,0.0000104,0,0,376,0
501,0.0287691,0.0105265,0.0003823,0.0068674,0.0032768,357,2.62E-05
502,0.0058388,0.0000259,0.0000157,0.0000102,0,377,0
503,0.0049369,0.0000113,0.0000113,0,0,378,0
504,0.0430972,0.0011061,0.000858,0.0002481,0,371,0
505,0.2774354,0.0910362,0.0355539,0.0514306,0.0040517,357,7.50E-05
506,0.0266501,0.0003281,0.0003281,0,0,379,0
507,0.0102639,0.0000574,0.0000487,0.0000088,0,380,0
508,0.0047823,0.0000106,0.0000106,0,0,381,0
509,0.0195861,0.0001874,0.0001772,0.0000102,0,377,0
510,0.0084985,0.0000334,0.0000334,0,0,382,0
511,0.0056461,0.0001111,0.0000147,0.0000961,0.0000003,383,0
512,0.0119736,0.0000662,0.0000662,0,0,384,0
513,0.0084945,0.0000333,0.0000333,0,0,385,0
514,0.0142653,0.000094,0.000094,0,0,386,0
515,0.0026149,0.0000032,0.0000032,0,0,387,0
516,0.0082872,0.0000317,0.0000317,0,0,388,0
517,0.0133351,0.0000821,0.0000821,0,0,389,0
518,0.0070514,0.000023,0.000023,0,0,390,0
519,0.3932319,0.0750914,0.0714267,0.0036647,0,391,0
520,0.0097949,0.0000443,0.0000443,0,0,392,0
521,0.0080116,0.0000297,0.0000296,0.0000001,0,393,0
522,0.022741,0.0002389,0.0002389,0,0,394,0
523,0.007014,0.0000227,0.0000227,0,0,395,0
524,0.0051537,0.0000123,0.0000123,0,0,396,0
525,0.0046553,0.00001,0.00001,0,0,397,0
526,0.0038656,0.0000071,0.0000069,0.0000002,0,398,0
527,0.0145103,0.0000973,0.0000973,0,0,399,0
528,0.0188231,0.0001918,0.0001637,0.0000281,0,400,0
529,0.0035925,0.000006,0.000006,0,0,401,0
530,0.1093295,0.0055213,0.0055213,0,0,402,0
531,0.0028028,0.000006,0.0000036,0.0000023,0,403,0
532,0.0527584,0.0034123,0.0012857,0.0021265,0,404,0
533,0.0189997,0.0001701,0.0001667,0.0000034,0,405,0
534,0.0152868,0.0001079,0.0001079,0,0,406,0
535,0.0018565,0.0001137,0.0000016,0.0001121,0,404,0
536,0.0078384,0.000029,0.0000284,0.0000006,0,407,0
537,0.0043629,0.000009,0.0000088,0.0000002,0,408,0
538,0.0072658,0.0000246,0.0000244,0.0000002,0,409,0
539,0.5048329,0.1675664,0.1177222,0.0496909,0.0001532,357,2.62E-05
540,0.0027677,0.0000036,0.0000035,0.0000001,0,410,0
541,0.0764492,0.0050077,0.0026997,0.0022493,0.0000587,404,7.50E-06
542,0.0117571,0.0001469,0.0000639,0.0000766,0.0000065,411,1.12E-05
543,0.0104158,0.0000524,0.0000501,0.0000023,0,403,0
544,0.0148435,0.0001721,0.0001018,0.0000703,0,411,0
545,0.0041426,0.0002145,0.0000079,0.0002065,0,404,0
546,0.0089862,0.000051,0.0000373,0.0000137,0,411,0
547,0.0028725,0.0000095,0.0000038,0.0000057,0,411,0
548,0.0384422,0.0007108,0.0006826,0.0000281,0,412,0
549,0.0441029,0.0008985,0.0008985,0,0,413,0
550,0.0096489,0.000232,0.000043,0.0001862,0.0000028,414,0
551,0.0035734,0.0000101,0.0000059,0.0000042,0,415,0
552,0.0042805,0.0000085,0.0000085,0,0,416,0
553,0.008504,0.0000334,0.0000334,0,0,417,0
554,0.0131934,0.0000841,0.0000804,0.0000037,0,418,0
555,0.0044168,0.0000091,0.000009,0.0000001,0,419,0
556,0.0140663,0.0000917,0.0000914,0.0000003,0,420,0
557,0.00704,0.0000265,0.0000229,0.0000036,0,421,0
558,0.0657602,0.0019977,0.0019975,0.0000001,0,422,0
559,0.0082169,0.0000312,0.0000312,0.0000001,0,423,0
560,0.3455513,0.0551558,0.0551554,0.0000004,0,424,0
561,0.0029788,0.0000097,0.0000041,0.0000056,0,425,0
562,0.0902259,0.0037969,0.0037603,0.0000366,0,426,0
563,0.0253973,0.0003036,0.0002979,0.0000056,0,425,0
564,0.0028956,0.0000039,0.0000039,0.0000001,0,427,0
565,0.0109235,0.0000553,0.0000551,0.0000002,0,428,0
566,0.0091356,0.0000386,0.0000386,0,0,429,0
567,0.008073,0.0000305,0.0000301,0.0000004,0,430,0
568,0.0079478,0.0000295,0.0000292,0.0000003,0,431,0
569,0.0039256,0.0000078,0.0000071,0.0000006,0,432,0
570,0.0013674,0.000001,0.0000009,0.0000002,0,433,0
571,0.0109307,0.0000574,0.0000552,0.0000022,0,434,0
572,0.001396,0.000003,0.0000009,0.0000021,0,434,0
573,0.0016498,0.0000073,0.0000013,0.000006,0,435,0
574,0.022745,0.0002393,0.000239,0.0000003,0,436,0
575,0.1541835,0.0268687,0.0109809,0.0156787,0.000209,437,3.70E-06
576,0.0424614,0.0008338,0.0008328,0.000001,0,438,0
577,0.1523929,0.0107374,0.0107274,0.0000101,0,439,0
578,0.0830995,0.0031941,0.0031898,0.0000043,0,440,0
579,0.0049962,0.0000176,0.0000115,0.000006,0,435,0
580,0.0057946,0.0000155,0.0000155,0,0,441,0
581,0.0181829,0.0001527,0.0001527,0,0,442,0
582,0.0043948,0.0000089,0.0000089,0,0,443,0
583,0.0057414,0.0000189,0.0000152,0.0000037,0,444,0
584,0.0148136,0.0001108,0.0001014,0.0000094,0.0000001,445,0
585,0.0175447,0.0002181,0.0001422,0.0000759,0,446,0
586,0.0038425,0.0000068,0.0000068,0,0,447,0
587,0.0147818,0.0006189,0.0001009,0.0005179,0,437,0
588,0.0797838,0.0031399,0.0029403,0.0001996,0,448,0
589,0.0079023,0.0002279,0.0000288,0.000199,0,448,0
590,0.0327529,0.0005062,0.0004955,0.0000106,0,449,0
591,0.0047345,0.0000104,0.0000104,0,0,450,0
592,0.0012224,0.0000049,0.0000007,0.0000042,0,451,0
593,0.0020647,0.000002,0.000002,0,0,452,0
594,0.0433824,0.0008735,0.0008693,0.0000042,0,451,0
595,0.0012694,0.0000008,0.0000007,0.0000001,0,453,0
596,0.0062802,0.0000927,0.0000182,0.0000587,0.0000157,446,1.50E-05
597,0.0102315,0.0000512,0.0000484,0.0000029,0,454,0
598,0.1212121,0.006838,0.0067866,0.0000514,0,455,0
599,0.0232668,0.0003307,0.0002501,0.0000807,0,446,0
600,0.0057243,0.0000151,0.0000151,0,0,456,0
601,0.0093889,0.0000853,0.0000407,0.0000446,0,457,0
602,0.0135072,0.0000974,0.0000843,0.0000131,0,458,0
603,0.0793606,0.0029093,0.0029092,0.0000001,0,459,0
604,0.005648,0.0000147,0.0000147,0,0,460,0
605,0.0024,0.0000027,0.0000027,0,0,461,0
606,0.0112007,0.000058,0.000058,0,0,462,0
607,0.0013803,0.0000009,0.0000009,0.0000001,0,463,0
608,0.0056129,0.0000146,0.0000146,0.0000001,0,464,0
609,0.007182,0.0000369,0.0000238,0.0000131,0,458,0
610,0.0058549,0.0000159,0.0000158,0,0,465,0
611,0.0352294,0.0005782,0.0005733,0.000005,0,466,0
612,0.0065936,0.0000201,0.0000201,0,0,467,0
613,0.0029131,0.0000039,0.0000039,0,0,468,0
614,0.0031922,0.0000047,0.0000047,0,0,469,0
615,0.0034562,0.0000055,0.0000055,0,0,470,0
616,0.0319542,0.0004716,0.0004716,0,0,471,0
617,0.0054616,0.0000138,0.0000138,0,0,472,0
618,0.0917048,0.0038896,0.0038846,0.000005,0,473,0
619,0.0044166,0.000009,0.000009,0,0,474,0
620,0.0869292,0.0034935,0.0034906,0.000003,0,475,0
621,0.0304766,0.0004761,0.000429,0.0000471,0,476,0
622,0.0086276,0.0000344,0.0000344,0,0,477,0
623,0.506955,0.1342947,0.118714,0.0155807,0,437,0
624,0.0045376,0.0000095,0.0000095,0,0,478,0
625,0.0130403,0.0000815,0.0000785,0.000003,0,479,0
626,0.0523377,0.0013147,0.0012653,0.0000493,0,480,0
627,0.0443334,0.0009894,0.0009079,0.0000807,0.0000009,446,1.12E-05
628,0.0022733,0.0000024,0.0000024,0,0,481,0
629,0.0027697,0.0000066,0.0000035,0.000003,0,482,0
630,0.0089689,0.0000372,0.0000372,0,0,483,0
631,0.0096442,0.000043,0.000043,0,0,484,0
632,0.0028456,0.0000037,0.0000037,0,0,485,0
633,0.0102031,0.0000481,0.0000481,0,0,486,0
634,0.0122155,0.0000689,0.0000689,0,0,487,0
635,0.0031089,0.0000045,0.0000045,0,0,488,0
636,0.0062588,0.0000208,0.0000181,0.0000027,0,489,0
637,0.0075698,0.0000611,0.0000265,0.0000345,0.0000001,446,0
638,0.0016914,0.0000017,0.0000013,0.0000004,0,490,0
639,0.0024391,0.0000028,0.0000027,0,0,491,0
640,0.0018601,0.0000253,0.0000016,0.0000237,0,492,0
641,0.0049642,0.0000114,0.0000114,0,0,493,0
642,0.0588621,0.0016004,0.0016004,0,0,494,0
643,0.0045382,0.0000125,0.0000095,0.000003,0,482,0
644,0.0014867,0.0000958,0.000001,0.0000948,0,495,0
645,0.0034188,0.0000054,0.0000054,0,0,496,0
646,0.0101071,0.0001228,0.0000472,0.0000756,0,497,0
647,0.0048153,0.0000107,0.0000107,0,0,498,0
648,0.0039087,0.0000588,0.0000071,0.0000518,0,499,0
649,0.0077652,0.000125,0.0000279,0.0000971,0,500,0
650,0.0220829,0.0002253,0.0002253,0,0,501,0
651,0.002334,0.0000052,0.0000025,0.0000027,0,502,0
652,0.0616343,0.0017547,0.0017547,0,0,503,0
653,0.0175016,0.0003305,0.0001415,0.000189,0,500,0
654,0.0084103,0.0000327,0.0000327,0,0,504,0
655,0.007764,0.0000571,0.0000278,0.0000284,0.0000009,502,0
656,0.0091543,0.0000388,0.0000387,0.0000001,0,505,0
657,0.044575,0.001624,0.0009178,0.0007062,0,506,0
658,0.0250118,0.0004453,0.000289,0.0001563,0,500,0
659,0.0099015,0.0000453,0.0000453,0,0,507,0
660,0.009986,0.0000461,0.0000461,0,0,508,0
661,0.0033264,0.0000051,0.0000051,0,0,509,0
662,0.0078123,0.0000282,0.0000282,0,0,510,0
663,0.0050427,0.0000117,0.0000117,0,0,511,0
664,0.004811,0.0000107,0.0000107,0,0,512,0
665,0.2482384,0.0288386,0.0284643,0.0003736,0.0000007,499,0
666,0.1023083,0.0048413,0.0048349,0.0000064,0,513,0
667,0.0028765,0.0000038,0.0000038,0,0,514,0
668,0.011512,0.0000621,0.0000612,0.0000009,0,515,0
669,0.0030194,0.0000042,0.0000042,0,0,516,0
670,0.0347657,0.0005584,0.0005583,0.0000001,0,517,0
671,0.0208231,0.0002016,0.0002003,0.0000013,0,518,0
672,0.0214505,0.0004323,0.0002125,0.0002197,0,519,0
673,0.0285261,0.0003768,0.0003759,0.0000009,0,520,0
674,0.0073339,0.0000404,0.0000248,0.0000156,0,521,0
675,0.6226134,0.1798851,0.1790606,0.0008242,0.0000002,495,0
676,0.0101782,0.0000479,0.0000479,0,0,522,0
677,0.0034435,0.0000055,0.0000055,0,0,523,0
678,0.0254051,0.0003149,0.0002981,0.0000168,0,521,0
679,0.001664,0.0000013,0.0000013,0,0,524,0
680,0.0390211,0.0007039,0.0007033,0.0000005,0,525,0
681,0.0704341,0.0022985,0.0022915,0.0000069,0,526,0
682,0.7597061,0.2665964,0.2665964,0,0,527,0
683,0.0948642,0.0041569,0.0041569,0,0,528,0
684,0.1120231,0.0057967,0.0057967,0,0,529,0
685,0.2150821,0.0213684,0.0213684,0,0,530,0
686,0.036287,0.0006082,0.0006082,0,0,531,0
687,0.0022196,0.0000124,0.0000023,0.0000101,0,532,0
688,0.3065415,0.0434806,0.0434052,0.0000754,0,533,0
689,0.0022295,0.000034,0.0000023,0.0000316,0.0000001,534,0
690,0.1183905,0.0185943,0.0064744,0.01212,0,535,0
691,0.2381601,0.0262014,0.0262,0.0000014,0,536,0
692,0.0162073,0.0001223,0.0001213,0.000001,0,537,0
693,0.0023923,0.0000026,0.0000026,0,0,538,0
694,0.0867133,0.0505258,0.0034732,0.0470526,0,539,0
695,0.075826,0.0026558,0.0026558,0,0,540,0
696,0.0737235,0.1071212,0.0025106,0.1046106,0,539,0
697,0.0113537,0.0002667,0.0000595,0.0002072,0,541,0
698,0.0314244,0.0084294,0.0004561,0.0079732,0,542,0
699,1.164727,0.6267313,0.6266299,0.0001015,0,543,0
700,0.0425094,0.000837,0.0008347,0.0000023,0,544,0
701,0.0206523,0.0001975,0.000197,0.0000005,0,545,0
702,0.0260644,0.0036582,0.0003138,0.0028972,0.0004472,546,0
703,0.0078043,0.0104282,0.0000281,0.0104001,0,539,0
704,1.427748,0.9592984,0.9415991,0.0176578,0.0000415,542,0
705,0.003412,0.0034296,0.0000054,0.0034242,0,539,0
706,0.0083795,0.0049925,0.0000324,0.0044403,0.0005198,539,4.50E-05
707,0.0016422,0.0002231,0.0000012,0.0002219,0,547,0
708,0.0255401,0.0028678,0.0003013,0.0025665,0,539,0
709,0.0347019,0.0007155,0.0005562,0.0001574,0.0000019,548,0
710,0.0028099,0.0009998,0.0000036,0.0009962,0,539,0
711,0.0094959,0.0115488,0.0000417,0.0115072,0,539,0
712,0.003575,0.0009158,0.0000059,0.0007819,0.000128,549,0
713,0.0074781,0.0012386,0.0000258,0.0012128,0,550,0
714,0.003379,0.0001447,0.0000053,0.0001394,0.0000001,549,0
715,0.0014907,0.0000379,0.000001,0.0000368,0,551,0
716,0.2088254,0.0294002,0.0201433,0.0092467,0.0000102,552,0
717,0.0031407,0.0003538,0.0000046,0.0003492,0,539,0
718,0.0051036,0.0026417,0.000012,0.0026297,0,539,4.50E-05
719,0.004328,0.0044094,0.0000087,0.0044008,0,539,0
720,0.1967485,0.0215397,0.0178808,0.0036589,0,553,0
721,0.00867,0.0068018,0.0000347,0.0067671,0,539,0
722,0.1228936,0.0071694,0.0069762,0.0001931,0,554,0
723,0.0049818,0.0000281,0.0000115,0.0000156,0.000001,555,0
724,0.0187145,0.0001768,0.0001618,0.000015,0,555,0
725,0.0075607,0.0000289,0.0000264,0.0000025,0,556,0
726,0.0028722,0.000023,0.0000038,0.0000146,0.0000046,557,0
727,0.1099457,0.0532162,0.0055837,0.0476325,0,539,0
728,0.001127,0.0000104,0.0000006,0.0000098,0,558,0
729,0.193749,0.0177476,0.0173397,0.0004079,0,559,0
730,0.0973979,0.0065055,0.0043819,0.0021204,0.0000032,560,0
731,6.186422,17.9466,17.67837,0.267443,0.0007874,539,0.0002848
732,0.268219,0.0353476,0.0332309,0.0021167,0,560,0
